VendorID,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,0,1.3,1,N,179,146,1,6.5,0.5,0.5,1.55,0,0.3,9.35,0
1,1,1.1,1,N,263,237,1,5,3,0.5,1,0,0.3,9.8,2.5
1,1,1.7,1,N,168,147,2,8.5,0.5,0.5,0,0,0.3,9.8,0
1,2,2.1,1,N,47,20,2,9,0.5,0.5,0,0,0.3,10.3,0
2,2,5.24,1,N,140,69,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5
2,1,1.57,1,N,209,148,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,1,0,2,N,230,264,1,52,0,0.5,13.82,0,0.3,69.12,2.5
2,1,8.18,1,N,75,87,1,24,0.5,0.5,4.17,0,0.3,31.97,2.5
NA,NA,19.86,NA,,41,132,NA,42.18,0,0.5,0,6.12,0.3,49.1,0
NA,NA,6.92,NA,,68,17,NA,34.67,0,0.5,0,0,0.3,35.47,0
NA,NA,17.15,NA,,185,132,NA,50.02,0,0.5,0,6.12,0.3,56.94,0
NA,NA,18.64,NA,,23,188,NA,45.69,0,0.5,0,12.24,0.3,58.73,0
NA,NA,9.94,NA,,68,235,NA,31.47,0,0.5,0,0,0.3,32.27,0
NA,NA,12.86,NA,,78,145,NA,36.48,0,0.5,0,6.12,0.3,43.4,0
NA,NA,18.04,NA,,68,219,NA,45.17,0,0.5,0,6.12,0.3,52.09,0
NA,NA,7.02,NA,,68,37,NA,27.49,0,0.5,0,0,0.3,28.29,0
NA,NA,7.72,NA,,114,41,NA,34.28,0,0.5,0,0,0.3,35.08,0
NA,NA,8.4,NA,,129,68,NA,30.59,0,0.5,0,6.12,0.3,37.51,0
NA,NA,5.52,NA,,75,7,NA,22.85,0,0.5,0,6.12,0.3,29.77,0
NA,NA,6.67,NA,,49,82,NA,20.68,0,0.5,0,0,0.3,21.48,0
NA,NA,5.28,NA,,74,235,NA,12.45,0,0.5,2.75,0,0.3,16,0
NA,NA,14.17,NA,,241,68,NA,42.15,0,0.5,0,0,0.3,42.95,0
NA,NA,8.9,NA,,182,140,NA,27.28,0,0.5,0,6.12,0.3,34.2,0
NA,NA,3.17,NA,,212,168,NA,12.58,0,0.5,0,0,0.3,13.38,0
NA,NA,6.03,NA,,97,107,NA,21.97,0,0.5,0,0,0.3,22.77,0
NA,NA,18.82,NA,,80,39,NA,42.9,0,0.5,0,0,0.3,43.7,0
NA,NA,12,NA,,188,92,NA,40.2,0,0.5,0,0,0.3,41,0
NA,NA,17.38,NA,,226,20,NA,39.15,0,0.5,0,6.12,0.3,46.07,0
NA,NA,7.66,NA,,17,50,NA,32.95,0,0.5,0,0,0.3,33.75,0
NA,NA,17.77,NA,,78,132,NA,46.62,0,0.5,0,0,0.3,47.42,0
NA,NA,8.54,NA,,37,179,NA,28.97,0,0.5,0,0,0.3,29.77,0
NA,NA,19.19,NA,,71,251,NA,46.86,0,0.5,0,12.24,0.3,59.9,0
NA,NA,5.44,NA,,238,226,NA,23.64,0,0.5,0,0,0.3,24.44,0
NA,NA,10.94,NA,,182,229,NA,32.64,0,0.5,0,0,0.3,33.44,0
NA,NA,5.95,NA,,159,174,NA,20.58,0,0.5,0,0,0.3,21.38,0
NA,NA,13.14,NA,,74,130,NA,25.64,0,0.5,2.75,6.12,0.3,35.31,0
NA,NA,18.06,NA,,41,132,NA,47.94,0,0.5,0,6.12,0.3,54.86,0
NA,NA,10.36,NA,,248,137,NA,31.62,0,0.5,0,6.12,0.3,38.54,0
NA,NA,4.12,NA,,225,145,NA,22.13,0,0.5,0,0,0.3,22.93,0
NA,NA,11.91,NA,,240,140,NA,33.29,0,0.5,0,0,0.3,34.09,0
NA,NA,20.67,NA,,230,39,NA,46.45,0,0.5,0,6.12,0.3,53.37,0
NA,NA,17.86,NA,,75,132,NA,43.95,0,0.5,0,6.12,0.3,50.87,0
NA,NA,8.68,NA,,50,228,NA,36.38,0,0.5,0,6.12,0.3,43.3,0
NA,NA,7.12,NA,,45,35,NA,21.12,0,0.5,2.75,0,0.3,24.67,0
NA,NA,2.75,NA,,210,165,NA,8.66,0,0.5,2.75,0,0.3,12.21,0
NA,NA,2.04,NA,,21,210,NA,8,0,0.5,2.75,0,0.3,11.55,0
NA,NA,5.3,NA,,231,236,NA,18.5,0,0.5,3.27,0,0.3,25.07,2.5
NA,NA,4.09,NA,,225,71,NA,21.55,0,0.5,2.75,0,0.3,25.1,0
NA,NA,18.71,NA,,225,136,NA,53.17,0,0.5,2.75,6.12,0.3,62.84,0
NA,NA,5.8,NA,,237,209,NA,19,0,0.5,2.45,0,0.3,24.75,2.5
NA,NA,6.76,NA,,137,97,NA,21.5,0,0.5,0,0,0.3,24.8,2.5
NA,NA,5.14,NA,,216,203,NA,13.03,0,0.5,2.75,0,0.3,16.58,0
NA,NA,22.77,NA,,91,137,NA,32.34,0,0.5,2.75,6.12,0.3,42.01,0
NA,NA,7.33,NA,,70,42,NA,40.63,0,0.5,0,6.12,0.3,47.55,0
NA,NA,13.21,NA,,162,39,NA,61.14,0,0.5,2.75,0,0.3,64.69,0
NA,NA,10.34,NA,,90,173,NA,24.98,0,0.5,2.75,0,0.3,28.53,0
NA,NA,1.51,NA,,143,238,NA,8,0,0.5,2.75,0,0.3,11.55,0
NA,NA,8.58,NA,,137,70,NA,33.58,0,0.5,0,6.12,0.3,43,2.5
NA,NA,1.87,NA,,137,148,NA,8.74,0,0.5,2.75,0,0.3,12.29,0
NA,NA,10.75,NA,,235,164,NA,27.72,0,0.5,2.75,0,0.3,31.27,0
NA,NA,14.81,NA,,14,35,NA,39.96,0,0.5,0,0,0.3,40.76,0
NA,NA,4.29,NA,,122,16,NA,12.29,0,0.5,2.75,0,0.3,15.84,0
NA,NA,8.82,NA,,70,69,NA,46.3,0,0.5,0,6.12,0.3,53.22,0
NA,NA,1.43,NA,,174,32,NA,9.95,0,0.5,2.75,0,0.3,13.5,0
NA,NA,5.73,NA,,61,112,NA,24.54,0,0.5,5.07,0,0.3,30.41,0
NA,NA,12.54,NA,,117,177,NA,30.42,0,0.5,2.75,2.29,0.3,36.26,0
NA,NA,1.2,NA,,142,238,NA,5.5,0,0.5,1.32,0,0.3,10.12,2.5
NA,NA,0.9,NA,,140,237,NA,6,0,0.5,1.86,0,0.3,11.16,2.5
NA,NA,6.63,NA,,90,225,NA,21.07,0,0.5,2.75,0,0.3,24.62,0
NA,NA,2.53,NA,,166,238,NA,12.7,0,0.5,3.2,0,0.3,19.2,2.5
NA,NA,2.66,NA,,170,262,NA,14.84,0,0.5,3.59,0,0.3,21.73,2.5
NA,NA,2.55,NA,,136,244,NA,8.53,0,0.5,2.75,0,0.3,12.08,0
NA,NA,9.54,NA,,212,161,NA,22.5,0,0.5,2.75,6.12,0.3,32.17,0
NA,NA,8.9,NA,,161,212,NA,24.11,0,0.5,2.75,0,0.3,27.66,0
NA,NA,1.5,NA,,107,186,NA,8,0,0.5,2.26,0,0.3,13.56,2.5
NA,NA,1.7,NA,,239,43,NA,8,0,0.5,1.7,0,0.3,13,2.5
NA,NA,1.7,NA,,43,151,NA,8.5,0,0.5,2.36,0,0.3,14.16,2.5
NA,NA,20.28,NA,,141,38,NA,42.62,0,0.5,2.75,6.12,0.3,52.29,0
NA,NA,1.58,NA,,238,142,NA,8,0,0,2.75,0,0.3,11.05,0
NA,NA,21.76,NA,,140,203,NA,48.86,0,0.5,2.75,6.12,0.3,58.53,0
NA,NA,3.15,NA,,180,76,NA,9.3,0,0.5,2.75,0,0.3,12.85,0
NA,NA,0.57,NA,,263,263,NA,8,0,0.5,2.75,0,0.3,11.55,0
NA,NA,13.15,NA,,83,182,NA,25.48,0,0.5,2.75,0,0.3,29.03,0
NA,NA,6.38,NA,,182,194,NA,17.96,0,0.5,2.75,6.12,0.3,27.63,0
NA,NA,15.67,NA,,65,147,NA,29.59,0,0.5,2.75,6.12,0.3,39.26,0
NA,NA,1.1,NA,,162,100,NA,6,0,0.5,1.86,0,0.3,11.16,2.5
NA,NA,2.03,NA,,10,216,NA,10.91,0,0.5,2.75,0,0.3,14.46,0
NA,NA,5.73,NA,,137,41,NA,22.66,0,0.5,0,0,0.3,25.96,2.5
NA,NA,12.58,NA,,137,10,NA,38.34,0,0.5,2.75,6.12,0.3,48.01,0
NA,NA,46.6,NA,,259,84,NA,108.14,0,0.5,2.75,12.24,0.3,123.93,0
NA,NA,12.28,NA,,143,240,NA,31.78,0,0.5,2.75,0,0.3,35.33,0
NA,NA,6.53,NA,,223,137,NA,40.2,0,0.5,5.7,0,0.3,49.2,2.5
NA,NA,8.5,NA,,107,69,NA,22.06,0,0.5,2.75,0,0.3,25.61,0
NA,NA,0.4,NA,,236,236,NA,4,0,0.5,0.73,0,0.3,8.03,2.5
NA,NA,2.21,NA,,75,141,NA,9.43,0,0.5,2.75,0,0.3,12.98,0
NA,NA,3.7,NA,,48,145,NA,14,0,0.5,1.73,0,0.3,19.03,2.5
NA,NA,2.1,NA,,161,236,NA,9,1,0.5,2.66,0,0.3,15.96,2.5
NA,NA,1.58,NA,,76,76,NA,8,0,0.5,2.75,0,0.3,11.55,0
NA,NA,0.6,NA,,117,117,NA,11.26,0,0.5,2.75,0,0.3,16.76,0
NA,NA,0,NA,,262,262,NA,4.7,0,0.5,1.6,0,0.3,11.6,2.5
NA,NA,2.45,NA,,263,151,NA,8.3,0,0.5,2.75,0,0.3,11.85,0
NA,NA,2.69,NA,,41,159,NA,10,0,0.5,2.75,0,0.3,13.55,0
NA,NA,0.84,NA,,122,122,NA,8,0,0.5,2.75,0,0.3,11.55,0
NA,NA,5.83,NA,,61,232,NA,30.74,0,0.5,0,0,0.3,34.04,2.5
NA,NA,2.68,NA,,230,263,NA,9.34,0,0.5,2.75,0,0.3,12.89,0
NA,NA,8.13,NA,,70,263,NA,30.15,0,0.5,10.54,0,0.3,43.99,2.5
NA,NA,4.42,NA,,37,72,NA,13.44,0,0.5,2.75,0,0.3,16.99,0
NA,NA,2.89,NA,,72,39,NA,10.85,0,0.5,2.75,0,0.3,14.4,0
NA,NA,1.99,NA,,137,230,NA,11.59,0,0.5,0,0,0.3,14.89,2.5
NA,NA,2.02,NA,,42,167,NA,8,0,0.5,2.75,0,0.3,11.55,0
NA,NA,3.19,NA,,137,142,NA,18.78,0,0.5,3.42,0,0.3,25.5,2.5
NA,NA,0,NA,,170,114,NA,9.7,1,0.5,3.5,0,0.3,19.5,2.5
NA,NA,1.5,NA,,107,246,NA,9,1,0.5,2,0,0.3,15.3,2.5
NA,NA,0.5,NA,,229,140,NA,7.07,0,0.5,2,0,0.3,12.37,2.5
NA,NA,8.4,NA,,220,248,NA,23.32,0,0.5,2.75,0,0.3,26.87,0
NA,NA,12.07,NA,,137,213,NA,33.68,0,0.5,8.15,6.12,0.3,51.25,2.5
NA,NA,5.56,NA,,246,151,NA,20.37,0,0.5,5.9,0,0.3,29.57,2.5
NA,NA,17.5,NA,,143,132,NA,52,4.5,0.5,5.98,0,0.3,65.78,2.5
NA,NA,14.98,NA,,197,47,NA,34,0,0.5,2.75,6.12,0.3,43.67,0
NA,NA,4.88,NA,,47,220,NA,12.96,0,0.5,2.75,0,0.3,16.51,0
NA,NA,2.24,NA,,171,9,NA,8,0,0.5,2.75,0,0.3,11.55,0
NA,NA,1.07,NA,,74,75,NA,8,0,0.5,2.75,0,0.3,11.55,0
NA,NA,17.59,NA,,42,205,NA,50.26,0,0.5,2.75,6.12,0.3,59.93,0
NA,NA,2.14,NA,,140,239,NA,9.02,0,0.5,1.2,0,0.3,13.52,2.5
NA,NA,10.21,NA,,231,149,NA,33.5,0,0.5,0,0,0.3,34.3,0
NA,NA,20.38,NA,,168,39,NA,57.09,0,0.5,0,0,0.3,57.89,0
NA,NA,15.84,NA,,39,224,NA,26.27,0,0.5,0,0,0.3,27.07,0
NA,NA,11.02,NA,,259,74,NA,28.85,0,0.5,0,6.12,0.3,35.77,0
NA,NA,14.43,NA,,216,255,NA,32.67,0,0.5,0,0,0.3,33.47,0
NA,NA,10.72,NA,,22,125,NA,32.7,0,0.5,0,0,0.3,33.5,0
NA,NA,23.99,NA,,76,231,NA,42.28,0,0.5,0,6.12,0.3,49.2,0
NA,NA,14.65,NA,,22,198,NA,46.35,0,0.5,0,0,0.3,47.15,0
NA,NA,5.45,NA,,35,65,NA,35.68,0,0.5,0,0,0.3,36.48,0
NA,NA,10.19,NA,,76,29,NA,32.79,0,0.5,0,0,0.3,33.59,0
NA,NA,11.12,NA,,188,50,NA,34.25,0,0.5,0,0,0.3,35.05,0
NA,NA,1.03,NA,,94,235,NA,44.43,0,0.5,0,0,0.3,45.23,0
NA,NA,9.18,NA,,177,100,NA,38.78,0,0.5,0,0,0.3,39.58,0
NA,NA,7.18,NA,,61,125,NA,28.97,0,0.5,0,0,0.3,29.77,0
NA,NA,18.1,NA,,258,87,NA,55.45,0,0.5,0,0,0.3,56.25,0
NA,NA,11.01,NA,,68,173,NA,31.09,0,0.5,0,6.12,0.3,38.01,0
NA,NA,15.52,NA,,126,25,NA,50.24,0,0.5,0,0,0.3,51.04,0
NA,NA,10.19,NA,,256,73,NA,29.92,0,0.5,0,0,0.3,32.67,0
NA,NA,12.65,NA,,48,241,NA,34.37,0,0.5,0,0,0.3,35.17,0
NA,NA,17.91,NA,,35,41,NA,50.34,0,0.5,0,6.12,0.3,57.26,0
NA,NA,12.26,NA,,258,48,NA,43,0,0.5,0,6.12,0.3,49.92,0
NA,NA,19.04,NA,,76,228,NA,57.41,0,0.5,0,0,0.3,58.21,0
NA,NA,6.07,NA,,17,164,NA,25.97,0,0.5,0,0,0.3,26.77,0
NA,NA,6.79,NA,,37,125,NA,30.7,0,0.5,0,0,0.3,31.5,0
NA,NA,14.94,NA,,168,132,NA,41.16,0,0.5,0,6.12,0.3,48.08,0
NA,NA,3.45,NA,,76,61,NA,19.45,0,0.5,0,0,0.3,22.2,0
NA,NA,33.46,NA,,167,23,NA,73.89,0,0.5,0,12.24,0.3,86.93,0
NA,NA,4.72,NA,,74,50,NA,27.64,0,0.5,0,0,0.3,28.44,0
NA,NA,10.96,NA,,258,140,NA,47.78,0,0.5,0,0,0.3,48.58,0
NA,NA,10.62,NA,,76,125,NA,63.18,0,0.5,0,0,0.3,63.98,0
NA,NA,11.29,NA,,213,137,NA,34.61,0,0.5,0,6.12,0.3,41.53,0
NA,NA,0,NA,,132,132,NA,27.51,0,0.5,0,0,0.3,28.31,0
NA,NA,14.71,NA,,130,75,NA,40.38,0,0.5,0,6.12,0.3,47.3,0
NA,NA,11.96,NA,,238,93,NA,39.49,0,0.5,0,6.12,0.3,46.41,0
NA,NA,6.79,NA,,133,125,NA,24.55,0,0.5,0,6.12,0.3,31.47,0
NA,NA,17.43,NA,,205,75,NA,53.67,0,0.5,0,6.12,0.3,60.59,0
NA,NA,12.67,NA,,89,140,NA,39.06,0,0.5,0,0,0.3,39.86,0
NA,NA,13.52,NA,,119,34,NA,36.35,0,0.5,0,6.12,0.3,43.27,0
NA,NA,3.41,NA,,42,235,NA,9.95,0,0.5,2.75,0,0.3,13.5,0
NA,NA,3.45,NA,,18,250,NA,15.55,0,0.5,0,0,0.3,16.35,0
NA,NA,6.21,NA,,20,152,NA,16.22,0,0.5,2.75,0,0.3,19.77,0
NA,NA,3.5,NA,,188,91,NA,17.48,0,0.5,0,0,0.3,18.28,0
NA,NA,6.19,NA,,226,232,NA,15.01,0,0.5,2.75,0,0.3,18.56,0
NA,NA,16.37,NA,,45,122,NA,44.05,0,0.5,2.75,0,0.3,47.6,0
NA,NA,22.76,NA,,136,155,NA,65.98,0,0.5,2.75,6.12,0.3,75.65,0
NA,NA,12.04,NA,,197,250,NA,30.53,0,0.5,2.75,6.12,0.3,40.2,0
NA,NA,8.73,NA,,215,37,NA,31.62,0,0.5,2.75,0,0.3,35.17,0
NA,NA,4.62,NA,,188,76,NA,17.64,0,0.5,0,0,0.3,18.44,0
NA,NA,0.41,NA,,263,263,NA,8,0,0.5,2.75,0,0.3,11.55,0
NA,NA,1.4,NA,,142,48,NA,6.5,1,0.5,1.62,0,0.3,12.42,2.5
NA,NA,6.92,NA,,87,177,NA,41.53,0,0.5,0,0,0.3,44.83,2.5
NA,NA,4.5,NA,,87,246,NA,18,1,0.5,3.35,0,0.3,25.65,2.5
NA,NA,3.38,NA,,137,142,NA,14.38,0,0.5,3.49,0,0.3,21.17,2.5
NA,NA,5.01,NA,,164,97,NA,27.12,0,0.5,6.07,0,0.3,36.49,2.5
NA,NA,13.23,NA,,82,227,NA,43.39,0,0.5,0,0,0.3,44.19,0
NA,NA,8.25,NA,,137,37,NA,23.02,0,0.5,0,6.12,0.3,32.44,2.5
NA,NA,4.49,NA,,232,49,NA,14.05,0,0.5,2.49,0,0.3,19.84,2.5
NA,NA,11.21,NA,,234,235,NA,29.21,0,0.5,2.75,0,0.3,32.76,0
NA,NA,7.96,NA,,42,4,NA,29.15,0,0.5,0,0,0.3,32.45,2.5
NA,NA,17.03,NA,,148,235,NA,35.31,0,0.5,2.75,6.12,0.3,44.98,0
NA,NA,5,NA,,75,90,NA,16.05,0,0.5,2.75,0,0.3,19.6,0
NA,NA,2.53,NA,,197,216,NA,9.4,0,0.5,2.75,0,0.3,12.95,0
NA,NA,24.31,NA,,79,39,NA,54.84,0,0.5,2.75,6.12,0.3,64.51,0
NA,NA,0.6,NA,,141,262,NA,5,1,0.5,1.4,0,0.3,10.7,2.5
NA,NA,19.11,NA,,75,76,NA,42.01,0,0.5,2.75,12.24,0.3,57.8,0
NA,NA,1.96,NA,,162,143,NA,12.05,0,0.5,1.07,0,0.3,16.42,2.5
NA,NA,3,NA,,41,143,NA,11.5,1,0.5,3.16,0,0.3,18.96,2.5
NA,NA,2.88,NA,,164,239,NA,9.93,0,0.5,2.75,0,0.3,13.48,0
NA,NA,3,NA,,74,116,NA,10.47,0,0.5,2.75,0,0.3,14.02,0
NA,NA,10.89,NA,,226,130,NA,26.02,0,0.5,2.75,6.12,0.3,35.69,0
NA,NA,9.18,NA,,137,181,NA,26.66,0,0.5,6.92,6.12,0.3,43,2.5
NA,NA,2.1,NA,,170,142,NA,9.5,1,0.5,1.38,0,0.3,15.18,2.5
NA,NA,1.98,NA,,162,140,NA,8,0,0.5,2.75,0,0.3,11.55,0
NA,NA,10.14,NA,,17,142,NA,30.42,0,0.5,0,6.12,0.3,37.34,0
NA,NA,5.94,NA,,229,159,NA,17.46,0,0.5,0,0,0.3,20.76,2.5
NA,NA,9.9,NA,,68,188,NA,33.83,0,0.5,0,0,0.3,34.63,0
NA,NA,8.81,NA,,35,137,NA,29.42,0,0.5,2.75,0,0.3,32.97,0
NA,NA,17.44,NA,,182,188,NA,54.43,0,0.5,0,6.12,0.3,61.35,0
NA,NA,4.81,NA,,68,65,NA,25.61,0,0.5,0,0,0.3,26.41,0
NA,NA,13.4,NA,,37,244,NA,55.86,0,0.5,0,6.12,0.3,62.78,0
NA,NA,12.95,NA,,182,100,NA,38.79,0,0.5,0,0,0.3,39.59,0
NA,NA,4.36,NA,,152,50,NA,13.81,0,0.5,0,0,0.3,14.61,0
NA,NA,1.84,NA,,230,137,NA,7.9,0,0.5,0,0,0.3,11.2,2.5
NA,NA,5.26,NA,,89,108,NA,21.77,0,0.5,0,0,0.3,22.57,0
NA,NA,15.29,NA,,250,77,NA,42.18,0,0.5,0,6.12,0.3,49.1,0
NA,NA,15.1,NA,,152,62,NA,52.99,0,0.5,0,6.12,0.3,59.91,0
NA,NA,17.19,NA,,74,257,NA,43.28,0,0.5,0,0,0.3,44.08,0
NA,NA,11.64,NA,,18,140,NA,30.06,0,0.5,0,0,0.3,30.86,0
NA,NA,15.4,NA,,139,226,NA,40.74,0,0.5,0,0,0.3,41.54,0
NA,NA,1.01,NA,,75,263,NA,8.4,0,0.5,2.75,0,0.3,11.95,0
NA,NA,5.55,NA,,207,75,NA,22.34,0,0.5,2.75,6.12,0.3,32.01,0
NA,NA,7.86,NA,,130,138,NA,27.51,0,0.5,0,0,0.3,28.31,0
NA,NA,14.67,NA,,81,157,NA,41.49,0,0.5,0,6.12,0.3,48.41,0
NA,NA,7.63,NA,,7,213,NA,23.05,0,0.5,0,6.12,0.3,29.97,0
NA,NA,13.78,NA,,188,238,NA,42.43,0,0.5,0,0,0.3,43.23,0
NA,NA,20.17,NA,,203,166,NA,53.44,0,0.5,0,6.12,0.3,60.36,0
NA,NA,16.03,NA,,225,60,NA,47.14,0,0.5,0,6.12,0.3,54.06,0
NA,NA,19.54,NA,,23,71,NA,51.36,0,0.5,0,0,0.3,52.16,0
NA,NA,14.25,NA,,136,231,NA,43.73,0,0.5,0,0,0.3,44.53,0
NA,NA,19.47,NA,,168,26,NA,47.59,0,0.5,0,6.12,0.3,54.51,0
NA,NA,11.95,NA,,119,226,NA,30.39,0,0.5,0,6.12,0.3,37.31,0
NA,NA,8.82,NA,,82,263,NA,27.43,0,0.5,0,6.12,0.3,34.35,0
NA,NA,7.39,NA,,198,68,NA,31.94,0,0.5,0,0,0.3,32.74,0
NA,NA,13.68,NA,,259,138,NA,40.61,0,0.5,0,6.12,0.3,47.53,0
NA,NA,3.7,NA,,75,116,NA,14.42,0,0.5,0,0,0.3,15.22,0
NA,NA,20.79,NA,,23,161,NA,52.29,0,0.5,0,12.24,0.3,67.83,2.5
NA,NA,21.65,NA,,75,91,NA,43.52,0,0.5,0,6.12,0.3,50.44,0
NA,NA,8.68,NA,,137,198,NA,21.25,0,0.5,0,0,0.3,24.55,2.5
NA,NA,18.98,NA,,152,210,NA,65.87,0,0.5,0,6.12,0.3,72.79,0
NA,NA,13.31,NA,,37,218,NA,39.41,0,0.5,0,0,0.3,40.21,0
NA,NA,7.93,NA,,212,41,NA,16.39,0,0.5,2.75,0,0.3,19.94,0
NA,NA,12.84,NA,,82,26,NA,34.52,0,0.5,0,0,0.3,35.32,0
NA,NA,14.08,NA,,137,215,NA,37.5,0,0.5,0,0,0.3,40.8,2.5
NA,NA,6.58,NA,,137,82,NA,18.74,0,0.5,0,6.12,0.3,28.16,2.5
NA,NA,14.42,NA,,137,254,NA,42.94,0,0.5,0,0,0.3,46.24,2.5
NA,NA,10.25,NA,,37,41,NA,33.33,0,0.5,0,0,0.3,36.63,2.5
NA,NA,23.77,NA,,72,47,NA,53.84,0,0.5,0,0,0.3,57.14,2.5
NA,NA,6.62,NA,,137,129,NA,23.03,0,0.5,0,6.12,0.3,32.45,2.5
NA,NA,6.67,NA,,75,244,NA,16.44,0,0.5,0,0,0.3,17.24,0
NA,NA,12.31,NA,,168,61,NA,33.15,0,0.5,2.75,6.12,0.3,42.82,0
NA,NA,2.06,NA,,188,61,NA,8.84,0,0.5,0,0,0.3,9.64,0
NA,NA,8.65,NA,,75,256,NA,23.57,0,0.5,0,0,0.3,26.87,2.5
NA,NA,5.02,NA,,29,85,NA,16.26,0,0.5,0,0,0.3,17.06,0
NA,NA,3.7,NA,,137,75,NA,19.03,0,0.5,3.17,0,0.3,25.5,2.5
NA,NA,20.13,NA,,137,39,NA,50.65,0,0.5,0,6.12,0.3,60.07,2.5
NA,NA,8.49,NA,,137,49,NA,22.34,0,0.5,0,0,0.3,25.64,2.5
NA,NA,15.44,NA,,10,75,NA,40.1,0,0.5,0,6.12,0.3,47.02,0
NA,NA,7.36,NA,,188,258,NA,20.38,0,0.5,0,0,0.3,21.18,0
NA,NA,13.21,NA,,137,89,NA,33.5,0,0.5,0,6.12,0.3,42.92,2.5
NA,NA,1.48,NA,,225,61,NA,9.95,0,0.5,2.75,0,0.3,13.5,0
NA,NA,15.56,NA,,63,161,NA,32.1,0,0.5,0,6.12,0.3,41.52,2.5
NA,NA,11.06,NA,,137,182,NA,30.75,0,0.5,0,6.12,0.3,40.17,2.5
NA,NA,20.87,NA,,137,86,NA,52.7,0,0.5,0,6.12,0.3,59.62,0
NA,NA,8.99,NA,,159,265,NA,25.09,0,0.5,0,0,0.3,25.89,0
NA,NA,0.56,NA,,188,188,NA,5,0,0.5,0,0,0.3,5.8,0
NA,NA,1.65,NA,,188,72,NA,6.8,0,0.5,0,0,0.3,7.6,0
NA,NA,1.18,NA,,188,89,NA,5.96,0,0.5,0,0,0.3,6.76,0
NA,NA,6.33,NA,,37,137,NA,20.16,0,0.5,0,0,0.3,23.46,2.5
NA,NA,0.8,NA,,82,260,NA,5.48,0,0.5,0,0,0.3,6.28,0
NA,NA,7.29,NA,,48,198,NA,30.12,0,0.5,0,0,0.3,30.92,0
NA,NA,8.72,NA,,137,62,NA,23.55,0,0.5,0,0,0.3,26.85,2.5
NA,NA,5.24,NA,,29,89,NA,16.61,0,0.5,0,0,0.3,19.91,2.5
NA,NA,3.42,NA,,177,17,NA,28.37,0,0.5,0,0,0.3,29.17,0
NA,NA,13.14,NA,,107,220,NA,32.5,0,0.5,2.75,0,0.3,36.05,0
NA,NA,6.64,NA,,68,37,NA,29.63,0,0.5,6.6,0,0.3,39.53,2.5
NA,NA,2.2,NA,,170,113,NA,9,1,0.5,2,0,0.3,15.3,2.5
NA,NA,3.43,NA,,141,90,NA,19.31,0,0.5,4.5,0,0.3,27.11,2.5
NA,NA,3.36,NA,,41,159,NA,15.62,0,0.5,0,0,0.3,16.42,0
NA,NA,1.77,NA,,239,50,NA,8.73,0,0.5,1.17,0,0.3,13.2,2.5
NA,NA,3.81,NA,,235,182,NA,9.49,0,0.5,2.75,0,0.3,13.04,0
NA,NA,0.71,NA,,169,235,NA,8,0,0.5,2.75,0,0.3,11.55,0
NA,NA,8.61,NA,,234,234,NA,34.17,0,0.5,8.75,0,0.3,46.22,2.5
NA,NA,2.67,NA,,227,22,NA,8.18,0,0.5,2.75,0,0.3,11.73,0
NA,NA,32.03,NA,,166,156,NA,80.91,0,0.5,2.75,27.5,0.3,111.96,0
NA,NA,4,NA,,234,236,NA,13,1,0.5,1.73,0,0.3,19.03,2.5
NA,NA,13.78,NA,,137,149,NA,29.81,0,0.5,2.75,6.12,0.3,39.48,0
NA,NA,2.4,NA,,151,42,NA,11.93,0,0.5,1.87,0,0.3,14.6,0
NA,NA,2.87,NA,,238,166,NA,10.2,0,0.5,2.64,0,0.3,16.14,2.5
NA,NA,40.09,NA,,84,38,NA,100.22,0,0.5,2.75,12.24,0.3,116.01,0
NA,NA,12.4,NA,,246,212,NA,26.3,0,0.5,2.75,0,0.3,29.85,0
NA,NA,0,NA,,50,238,NA,8.7,1,0.5,0,0,0.3,15,2.5
NA,NA,3.08,NA,,87,4,NA,30.3,0,0.5,0,0,0.3,33.6,2.5
NA,NA,2.05,NA,,254,241,NA,8,0,0.5,2.75,0,0.3,11.55,0
NA,NA,9.65,NA,,13,226,NA,33.78,0,0.5,8.06,0,0.3,45.14,2.5
NA,NA,2.4,NA,,233,140,NA,9,1,0.5,2,0,0.3,15.3,2.5
NA,NA,8.5,NA,,209,188,NA,19.05,0,0.5,2.75,6.12,0.3,28.72,0
NA,NA,4.79,NA,,75,116,NA,18.4,0,0.5,0,0,0.3,19.2,0
NA,NA,7.17,NA,,25,222,NA,16.67,0,0.5,2.75,0,0.3,20.22,0
NA,NA,1.57,NA,,188,72,NA,7.83,0,0.5,0,0,0.3,8.63,0
NA,NA,2.37,NA,,74,43,NA,12.7,0,0.5,2.75,0,0.3,16.25,0
NA,NA,7.96,NA,,170,106,NA,19.03,0,0.5,2.75,0,0.3,22.58,0
NA,NA,9.5,NA,,75,174,NA,29.92,0,0.5,0,0,0.3,30.72,0
NA,NA,4.62,NA,,107,255,NA,18.2,0,0.5,4.27,0,0.3,25.77,2.5
NA,NA,1.03,NA,,75,43,NA,8,0,0.5,2.75,0,0.3,11.55,0
